Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Sacred Heart Print Black Fig Tube Candle,sacred-heart-print-black-fig-tube-candle,"<p>This tall glass tube candle features a sacred heart-inspired design with metallic accents, scented with deep, warming black fig. Perfect for slow evenings and heartfelt gifts. Approximately 55-hour burn time.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, black-fig, tube-candle, sacred-heart, valentines",TRUE,Active,S03725270,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,50,DENY,560,g,TRUE,manual,,1,Sacred Heart Print Black Fig Tube Candle,,FALSE,Sacred Heart Print Black Fig Tube Candle | The Cosy Cairn,Black fig scented tube candle with sacred heart design. 55 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,,,,
One Year Closer Lemon Cake Candle by Steven Rhodes,one-year-closer-lemon-cake-candle-steven-rhodes,"<p>Celebrate another trip around the sun with this zesty lemon cake scented candle by Steven Rhodes. Sweet, citrusy, and served with a healthy dose of existential dread. 35-hour total burn time. Officially licensed Steven Rhodes product.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, lemon-cake, birthday, novelty, gift, steven-rhodes",TRUE,Active,S03725124,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,100,DENY,530,g,TRUE,manual,,1,One Year Closer Lemon Cake Candle Steven Rhodes,,FALSE,One Year Closer Lemon Cake Candle Steven Rhodes | The Cosy Cairn,Lemon cake scented birthday candle by Steven Rhodes. 35 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,Gift,,,
Mon Cheri Cherry Blossom Candle,mon-cheri-cherry-blossom-candle,"<p>Get flirty with the Mon Cheri cherry blossom candle, presented in a cherry-red glass jar with gold lid and cute postage stamp label. Soft and delicate scent. Approximately 35-hour burn time.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, cherry-blossom, romantic, valentines, gift",TRUE,Active,S03725305,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,30,DENY,400,g,TRUE,manual,,1,Mon Cheri Cherry Blossom Candle,,FALSE,Mon Cheri Cherry Blossom Candle | The Cosy Cairn,Cherry blossom scented candle in red glass jar with gold lid. 35 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,Gift,,,
Midnight Bloom Print French Tulip Tube Candle,midnight-bloom-print-french-tulip-tube-candle,"<p>This tall tube-style glass candle is scented with uplifting French Tulip and wrapped in the enchanting black Midnight Bloom print. Approximately 55-hour burn time.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, french-tulip, midnight-bloom, tube-candle, new-in",TRUE,Active,S03725306,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,80,DENY,580,g,TRUE,manual,,1,Midnight Bloom Print French Tulip Tube Candle,,FALSE,Midnight Bloom Print French Tulip Tube Candle | The Cosy Cairn,French tulip scented tube candle with midnight bloom celestial print. 55 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,,,,
Blue Moon Print Fig & Vanilla Tube Candle,blue-moon-print-fig-vanilla-tube-candle,"<p>Sweetly scented with wild blueberry, fig and vanilla, this celestial tube candle features a delicate blue moon print. Approximately 55-hour burn time. Perfect for relaxing evenings and self-care rituals.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, fig-vanilla, blue-moon, celestial, tube-candle",TRUE,Active,S03725341,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,60,DENY,540,g,TRUE,manual,,1,Blue Moon Print Fig Vanilla Tube Candle,,FALSE,Blue Moon Print Fig Vanilla Tube Candle | The Cosy Cairn,Fig blueberry and vanilla scented celestial tube candle. 55 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,,,,
Blue Moon Vanilla & Coconut Candle,blue-moon-vanilla-coconut-candle,"<p>Fill your space with a soft, creamy blend of vanilla and coconut with this celestial Blue Moon candle. Designed with a moonlit motif. Approximately 35-hour burn time.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, vanilla-coconut, blue-moon, celestial, gift",TRUE,Active,S03725334,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,0,DENY,520,g,TRUE,manual,,1,Blue Moon Vanilla Coconut Candle,,FALSE,Blue Moon Vanilla Coconut Candle | The Cosy Cairn,Vanilla and coconut scented celestial blue moon candle. 35 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,,,,
Dark Romance Opium Scented Tealight Candles Set of 6,dark-romance-opium-scented-tealight-candles,<p>Envelop your space in the deep sultry scent of opium with this set of six Dark Romance tealight candles. Set of 6. Approx 5-hour burn time each. Rich dark floral aroma. Gift-ready decorative box.</p>,The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, tealights, opium, dark-romance, gift-set",TRUE,Active,S03725418,,Title,Default Title,,,,,,,,,7.99,,,4.00,TRUE,,,,,,,shopify,40,DENY,80,g,TRUE,manual,,1,Dark Romance Opium Scented Tealight Candles Set of 6,,FALSE,Dark Romance Opium Scented Tealight Candles Set of 6 | The Cosy Cairn,Set of 6 opium scented dark romance tealight candles in gift box. 5 hour burn each.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,Gift,,,
Set of 3 Starry Night Taper Candles,set-of-3-starry-night-taper-candles,"<p>Add a celestial glow to your home with this elegant set of three unscented Starry Night navy and gold design taper candles. Gift-boxed with gold ribbon. Approx. height: 25cm each.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, taper-candles, starry-night, celestial, gift, new-in",TRUE,Active,S03724758,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,20,DENY,200,g,TRUE,manual,,1,Set of 3 Starry Night Taper Candles,,FALSE,Set of 3 Starry Night Taper Candles | The Cosy Cairn,Three unscented starry night navy and gold taper candles in gift box.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,Gift,,,
Mum Folk Heart French Tulip Candle,mum-folk-heart-french-tulip-candle,"<p>Give Mum a moment of calm with this French Tulip scented candle in a soft cream jar with heartfelt folk-style heart design. Approx. 28-hour burn time. Paraffin wax.</p>",The Cosy Cairn,Home & Garden > Decor > Candles,Candles & Home Fragrance,"candles, french-tulip, mothers-day, gift, mum",TRUE,Active,S03725320,,Title,Default Title,,,,,,,,,9.99,,,5.00,TRUE,,,,,,,shopify,40,DENY,390,g,TRUE,manual,,1,Mum Folk Heart French Tulip Candle,,FALSE,Mum Folk Heart French Tulip Candle | The Cosy Cairn,French tulip scented candle with folk heart mum design. 28 hour burn time.,,Home & Garden > Decor > Candles,,,,,,,New,FALSE,Candles,Gift,,,
Gardener of the Year Pot Mug and Shovel Spoon,gardener-of-the-year-pot-mug-shovel-spoon,"<p>Keen gardeners will dig this ceramic terracotta-coloured mug which looks just like a plant pot and comes with a shovel shaped teaspoon. H10cm x W13cm x D9.5cm.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, garden, novelty, gift, teaspoon",TRUE,Active,S03720235,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,100,DENY,320,g,TRUE,manual,,1,Gardener of the Year Pot Mug and Shovel Spoon,,FALSE,Gardener of the Year Pot Mug and Shovel Spoon | The Cosy Cairn,Terracotta plant pot shaped ceramic mug with shovel teaspoon. Perfect gardener gift.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Highland Coo Mug & Coaster Lid Set,highland-coo-mug-coaster-lid-set,"<p>Embrace the cosy spirit of Christmas with this Jan Pashley Highland Coo Mug & Coaster Lid Set. 420ml porcelain mug. Matching coaster doubles as a lid. Dishwasher and microwave safe. Fully licensed Jan Pashley artwork.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, highland-coo, christmas, gift, jan-pashley",TRUE,Active,MUGC32,,Title,Default Title,,,,,,,,,9.00,,,4.00,TRUE,,,,,,,shopify,0,DENY,400,g,TRUE,manual,,1,Highland Coo Mug and Coaster Lid Set,,FALSE,Highland Coo Mug Coaster Lid Set | The Cosy Cairn,Jan Pashley Highland Coo 420ml porcelain mug with coaster lid. Dishwasher safe.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Sleepy Bear Rounded Mug,sleepy-bear-rounded-mug,"<p>This white rounded ceramic mug features 'Sleepy Bear' text and an adorable 3D bear lazily hanging off the side. Perfect for all ages and a unique addition to any mug collection. Hand wash only.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, bear, novelty, cute, gift",TRUE,Active,S03724574,,Title,Default Title,,,,,,,,,10.99,,,5.00,TRUE,,,,,,,shopify,60,DENY,320,g,TRUE,manual,,1,Sleepy Bear Rounded Mug,,FALSE,Sleepy Bear Rounded Mug | The Cosy Cairn,White ceramic mug with 3D sleepy bear hanging off the side. Hand wash only.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Apple Shaped Lidded Mug 550ml,apple-shaped-lidded-mug-550ml,"<p>Bring a cheerful touch to your kitchen with this apple-shaped ceramic mug with matching lid to keep your brew warm. 550ml capacity. Hand wash only. Not suitable for microwave use.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, apple, lidded, autumn, gift, teacher",TRUE,Active,S03724667,,Title,Default Title,,,,,,,,,11.99,,,6.00,TRUE,,,,,,,shopify,80,DENY,450,g,TRUE,manual,,1,Apple Shaped Lidded Mug 550ml,,FALSE,Apple Shaped Lidded Mug 550ml | The Cosy Cairn,Apple shaped ceramic mug with lid. 550ml. Perfect teacher gift.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Wicked Without Coffee Mug 340ml,wicked-without-coffee-mug-340ml,"<p>Start the day with this wickedly fun mug featuring 'Wicked Without Coffee' and a pointed witch hat design. 340ml capacity. Microwave and dishwasher safe.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, witch, coffee, halloween, novelty, gift",TRUE,Active,S03725086,,Title,Default Title,,,,,,,,,7.99,,,4.00,TRUE,,,,,,,shopify,60,DENY,350,g,TRUE,manual,,1,Wicked Without Coffee Mug 340ml,,FALSE,Wicked Without Coffee Mug 340ml | The Cosy Cairn,Wicked without coffee witch hat design mug. 340ml microwave and dishwasher safe.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Read Books Be Kind Book Shaped Mug,read-books-be-kind-book-shaped-mug,"<p>This white ceramic mug shaped like a book is printed with 'Read Books Be Kind'. 450ml capacity. Do not microwave. Hand wash only.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, book, reading, novelty, gift",TRUE,Active,S03724988,,Title,Default Title,,,,,,,,,11.99,,,6.00,TRUE,,,,,,,shopify,80,DENY,440,g,TRUE,manual,,1,Read Books Be Kind Book Shaped Mug,,FALSE,Read Books Be Kind Book Shaped Mug | The Cosy Cairn,Book shaped ceramic mug with Read Books Be Kind print. 450ml hand wash only.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
Luna Moth Double Walled Glass Mug with Crystal Tea Infuser,luna-moth-double-walled-glass-mug-crystal-tea-infuser,"<p>Sip your tea in style with this double-walled glass mug with elegant luna moth design and clear quartz crystal tea infuser. Perfect for loose leaf tea.</p>",The Cosy Cairn,Home & Garden > Kitchen & Dining > Tableware,Mugs & Drinkware,"mugs, glass, luna-moth, crystal, tea-infuser, spiritual",TRUE,Active,S03724181,,Title,Default Title,,,,,,,,,13.99,,,7.00,TRUE,,,,,,,shopify,15,DENY,210,g,TRUE,manual,,1,Luna Moth Double Walled Glass Mug Crystal Tea Infuser,,FALSE,Luna Moth Double Walled Glass Mug Crystal Tea Infuser | The Cosy Cairn,Double walled luna moth glass mug with clear quartz crystal tea infuser.,,Home & Garden > Kitchen & Dining > Tableware,,,,,,,New,FALSE,Mugs,Gift,,,
